config_name,model_name,scaling,feature_selection,n_features,balancing,mean_accuracy,std_accuracy,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,mean_auc,std_auc,best_params,success,error
NoScale_variance_13f(9%)_NoBalance,MLP,none,variance,13,none,0.959048496009822,0.015815870151178715,0.9675847251328296,0.002366648894573006,0.9908571428571428,0.015586493367983852,0.9790289628608655,0.008331878996730801,0.5560319649698959,0.08689300698140864,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': 0.001}",True,
NoScale_variance_13f(9%)_smote,RandomForest,none,variance,13,smote,0.9733947206875383,0.015498117502439665,0.9874047614227456,0.002136301398402217,0.9851297208538587,0.01679383999619122,0.9861857860737766,0.008158045197495314,0.986776573617953,0.007501886927000273,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",True,
NoScale_variance_13f(9%)_smote,XGBoost,none,variance,13,smote,0.9789686924493555,0.009495462939311531,0.9886549623008024,0.007994738369298461,0.9897011494252874,0.006666249269048189,0.9891473576492388,0.004891469119989757,0.9890285714285714,0.007616761561801903,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 6, 'clf__n_estimators': 300, 'clf__reg_alpha': 0, 'clf__reg_lambda': 10, 'clf__subsample': 0.8}",True,
NoScale_variance_13f(9%)_smote,LightGBM,none,variance,13,smote,0.9756292203806016,0.012469099965237746,0.9908609155294323,0.005731236643153899,0.9839868637110017,0.014178273667041172,0.9873353735597888,0.006554752717984182,0.9909714285714287,0.0053707530814711135,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_13f(9%)_smote,LogisticRegression,none,variance,13,smote,0.9623511356660528,0.01376371835958497,0.9965182706284015,0.004631112117213325,0.9645517241379309,0.015895555632900737,0.98018344029412,0.007372263674543857,0.9766857142857143,0.02947709976288103,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1'}",True,
NoScale_variance_13f(9%)_smote,SVM_RBF,none,variance,13,smote,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_variance_13f(9%)_smote,MLP,none,variance,13,smote,0.9556967464702272,0.011078055214481068,0.9942168337122546,0.0062254472301679015,0.9599474548440066,0.016969339964114094,0.9766463956718143,0.006071359444610982,0.89664039408867,0.08352695091685276,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_13f(9%)_undersample,RandomForest,none,variance,13,undersample,0.9025046040515654,0.024060159325197093,1.0,0.0,0.8992972085385877,0.02474520524204492,0.946801277606073,0.013634991400828595,0.9839106732348112,0.004118840105882799,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",True,
NoScale_variance_13f(9%)_undersample,XGBoost,none,variance,13,undersample,0.8782381829343155,0.02522956031796991,0.9961535280006618,0.005108175426673333,0.8775960591133003,0.026373160501649864,0.932895923914573,0.015059842991639682,0.970304761904762,0.01810650275941961,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__reg_alpha': 0.1, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_13f(9%)_undersample,LightGBM,none,variance,13,undersample,0.8317495395948434,0.059035930336235026,0.9961943676641429,0.005087624171083454,0.8296091954022989,0.06435964426529417,0.9037939742525103,0.03742108467576121,0.9294818828680897,0.028491044453759277,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.01, 'clf__max_depth': 3, 'clf__n_estimators': 100, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_13f(9%)_undersample,LogisticRegression,none,variance,13,undersample,0.883609576427256,0.05777271172928512,1.0,0.0,0.8798752052545156,0.059250985066442136,0.9349987438622838,0.034934533615097595,0.9581125342090859,0.04222344300415218,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__penalty': 'l2'}",True,
NoScale_variance_13f(9%)_undersample,SVM_RBF,none,variance,13,undersample,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_variance_13f(9%)_undersample,MLP,none,variance,13,undersample,0.7833578882750153,0.23139461567455832,0.9791342176579662,0.014163742112643422,0.7965714285714286,0.25294606991553414,0.850430762005993,0.18059927506579554,0.6137142857142857,0.1521037359345942,"{'clf__activation': 'relu', 'clf__alpha': 0.01, 'clf__hidden_layer_sizes': (100,), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_41f(30%)_NoBalance,RandomForest,none,variance,41,none,0.9844996930632289,0.006458988262222788,0.984269307075644,0.006497519108251819,1.0,0.0,0.9920615048015777,0.0032965658208728528,0.9995238095238095,0.0006023386019368004,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'sqrt', 'clf__min_samples_split': 2, 'clf__n_estimators': 300}",True,
NoScale_variance_41f(30%)_NoBalance,XGBoost,none,variance,41,none,0.991135666052793,0.00444757206409348,0.9920775552131484,0.005756586880455407,0.9988571428571429,0.0022857142857142685,0.9954415676120547,0.0022751541249439954,0.9986241926655721,0.0012911787879342146,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_41f(30%)_NoBalance,LightGBM,none,variance,41,none,0.9900306936771026,0.004157487738855688,0.9909540318438623,0.005757839773071222,0.9988571428571429,0.0022857142857142685,0.9948750045454917,0.0021268055488242498,0.999007334428024,0.0006104419661748398,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__num_leaves': 31, 'clf__reg_alpha': 0, 'clf__reg_lambda': 1, 'clf__subsample': 0.8}",True,
NoScale_variance_41f(30%)_NoBalance,LogisticRegression,none,variance,41,none,0.9900552486187845,0.010127239104874812,0.9988439306358382,0.0023121387283237204,0.9908571428571428,0.00928461531958397,0.9948159447943847,0.005284041217475665,0.9864761904761906,0.025628782006177745,"{'clf__C': 10.0, 'clf__class_weight': 'balanced', 'clf__penalty': 'l1'}",True,
NoScale_variance_41f(30%)_NoBalance,SVM_RBF,none,variance,41,none,0.9678882750153468,0.00216814712318877,0.9678882750153468,0.00216814712318877,1.0,0.0,0.9836809085325129,0.0011179006728852547,0.5,0.0,"{'clf__C': 0.1, 'clf__class_weight': 'balanced', 'clf__gamma': 0.001}",True,
NoScale_variance_41f(30%)_NoBalance,MLP,none,variance,41,none,0.970110497237569,0.004361717314197044,0.9700605596595416,0.004274199590015997,1.0,0.0,0.9847980117682601,0.0021985663375843475,0.603752380952381,0.05725619236926128,"{'clf__activation': 'tanh', 'clf__alpha': 0.0001, 'clf__hidden_layer_sizes': (100, 50), 'clf__learning_rate_init': 0.01}",True,
NoScale_variance_41f(30%)_smote,RandomForest,none,variance,41,smote,0.9867219152854512,0.005621070782763281,0.9886937070453017,0.00500314432455524,0.9977077175697865,0.0028074803580975297,0.9931719665198712,0.0028871191671817364,0.9990454296661193,0.0012064147668086572,"{'clf__class_weight': 'balanced', 'clf__max_depth': 10, 'clf__max_features': 'log2', 'clf__min_samples_split': 10, 'clf__n_estimators': 300}",True,
NoScale_variance_41f(30%)_smote,XGBoost,none,variance,41,smote,0.9922529158993247,0.0026966172784028486,0.9977207792207793,0.002791482841558251,0.994279146141215,0.0036140554854463183,0.9959884822213265,0.0014037881995319483,0.9982835249042147,0.0012638137148118888,"{'clf__colsample_bytree': 0.8, 'clf__learning_rate': 0.1, 'clf__max_depth': 3, 'clf__n_estimators': 300, 'clf__reg_alpha': 0, 'clf__reg_lambda': 10, 'clf__subsample': 1.0}",True,
